id,state,year,type,party_won,party_won2,party_umbrella,majority,majority_perc,name,pcode,scode,total_votes
1,pl,2004,s,MCA,BN,BN,2192,39.1918,Titi Tinggi,p1,n1,5593
2,pl,2008,s,MCA,BN,BN,1814,29.8945,Titi Tinggi,p1,n1,6068
3,pl,2013,s,MCA,BN,BN,1486,19.6665,Titi Tinggi,p1,n1,7556
4,pl,2004,s,UMNO,BN,BN,1871,35.8292,Beseri,p1,n2,5222
5,pl,2008,s,UMNO,BN,BN,1111,21.1016,Beseri,p1,n2,5265
6,pl,2013,s,UMNO,BN,BN,540,7.9098,Beseri,p1,n2,6827
7,pl,2004,s,UMNO,BN,BN,2590,38.105,Chuping,p1,n3,6797
8,pl,2008,s,UMNO,BN,BN,2803,38.392,Chuping,p1,n3,7301
9,pl,2013,s,UMNO,BN,BN,2876,33.191,Chuping,p1,n3,8665
10,pl,2004,s,UMNO,BN,BN,1603,35.1304,Mata Ayer,p1,n4,4563
11,pl,2008,s,UMNO,BN,BN,1622,34.7919,Mata Ayer,p1,n4,4662
12,pl,2013,s,UMNO,BN,BN,1989,35.6771,Mata Ayer,p1,n4,5575
13,pl,2004,s,UMNO,BN,BN,578,9.5332,Santan,p1,n5,6063
14,pl,2008,s,UMNO,BN,BN,712,11.2108,Santan,p1,n5,6351
15,pl,2013,s,UMNO,BN,BN,1084,14.5954,Santan,p1,n5,7427
16,pl,2004,s,UMNO,BN,BN,1508,22.3176,Bintong,p2,n6,6757
17,pl,2008,s,UMNO,BN,BN,2110,26.8311,Bintong,p2,n6,7864
18,pl,2013,s,UMNO,BN,BN,1237,13.0747,Bintong,p2,n6,9461
19,pl,2004,s,UMNO,BN,BN,1584,24.3842,Sena,p2,n7,6496
20,pl,2008,s,UMNO,BN,BN,1869,23.9831,Sena,p2,n7,7793
21,pl,2013,s,UMNO,BN,BN,1924,20.4463,Sena,p2,n7,9410
22,pl,2004,s,MCA,BN,BN,3564,49.0841,Indera Kayangan,p2,n8,7261
23,pl,2008,s,MCA,BN,BN,1263,19.9779,Indera Kayangan,p2,n8,6322
24,pl,2013,s,PKR,PKR,OPP,1092,13.6808,Indera Kayangan,p2,n8,7982
25,pl,2004,s,UMNO,BN,BN,2824,44.6412,Kuala Perlis,p2,n9,6326
26,pl,2008,s,UMNO,BN,BN,2521,38.6419,Kuala Perlis,p2,n9,6524
27,pl,2013,s,UMNO,BN,BN,1384,16.3362,Kuala Perlis,p2,n9,8472
28,pl,2004,s,UMNO,BN,BN,1327,21.2116,Kayang,p2,n10,6256
29,pl,2008,s,UMNO,BN,BN,1508,23.4052,Kayang,p2,n10,6443
30,pl,2013,s,UMNO,BN,BN,664,8.3166,Kayang,p2,n10,7984
31,pl,2004,s,UMNO,BN,BN,1585,25.6307,Pauh,p3,n11,6184
32,pl,2008,s,UMNO,BN,BN,2572,39.4055,Pauh,p3,n11,6527
33,pl,2013,s,UMNO,BN,BN,1382,16.6226,Pauh,p3,n11,8314
34,pl,2004,s,UMNO,BN,BN,1742,24.1676,Tambun Tulang,p3,n12,7208
35,pl,2008,s,UMNO,BN,BN,2010,29.2576,Tambun Tulang,p3,n12,6870
36,pl,2013,s,UMNO,BN,BN,2481,30.0946,Tambun Tulang,p3,n12,8244
37,pl,2004,s,UMNO,BN,BN,145,2.1616,Guar Sanji,p3,n13,6708
38,pl,2008,s,UMNO,BN,BN,702,10.205,Guar Sanji,p3,n13,6879
39,pl,2013,s,UMNO,BN,BN,927,12.1574,Guar Sanji,p3,n13,7625
40,pl,2004,s,UMNO,BN,BN,276,5.067,Simpang Empat,p3,n14,5447
41,pl,2008,s,PAS,PAS,OPP,53,0.9149,Simpang Empat,p3,n14,5793
42,pl,2013,s,UMNO,BN,BN,85,1.267,Simpang Empat,p3,n14,6709
43,pl,2004,s,PAS,PAS,OPP,45,0.7022,Sanglang,p3,n15,6408
44,pl,2008,s,UMNO,BN,BN,149,2.2166,Sanglang,p3,n15,6722
45,pl,2013,s,PAS,PAS,OPP,121,1.6253,Sanglang,p3,n15,7445
46,kd,2004,s,UMNO,BN,BN,2803,22.1423,Ayer Hangat,p4,n1,12659
47,kd,2008,s,UMNO,BN,BN,1135,8.7638,Ayer Hangat,p4,n1,12951
48,kd,2013,s,UMNO,BN,BN,5311,30.6764,Ayer Hangat,p4,n1,17313
49,kd,2004,s,UMNO,BN,BN,6175,60.6224,Kuah,p4,n2,10186
50,kd,2008,s,UMNO,BN,BN,3324,32.2031,Kuah,p4,n2,10322
51,kd,2013,s,UMNO,BN,BN,6371,43.7479,Kuah,p4,n2,14563
52,kd,2004,s,UMNO,BN,BN,1573,9.903,Kota Siputeh,p5,n3,15884
53,kd,2008,s,UMNO,BN,BN,495,3.0696,Kota Siputeh,p5,n3,16126
54,kd,2013,s,UMNO,BN,BN,2238,11.3708,Kota Siputeh,p5,n3,19682
55,kd,2004,s,UMNO,BN,BN,860,4.108,Ayer Hitam,p5,n4,20935
56,kd,2008,s,PAS,PAS,OPP,506,2.3901,Ayer Hitam,p5,n4,21171
57,kd,2013,s,UMNO,BN,BN,2446,9.3709,Ayer Hitam,p5,n4,26102
58,kd,2004,s,UMNO,BN,BN,6972,34.2891,Bukit Kayu Hitam,p6,n5,20333
59,kd,2008,s,UMNO,BN,BN,6995,35.0346,Bukit Kayu Hitam,p6,n5,19966
60,kd,2013,s,UMNO,BN,BN,7873,30.8479,Bukit Kayu Hitam,p6,n5,25522
61,kd,2004,s,UMNO,BN,BN,5756,27.0629,Jitra,p6,n6,21269
62,kd,2008,s,UMNO,BN,BN,2258,10.1506,Jitra,p6,n6,22245
63,kd,2013,s,UMNO,BN,BN,3056,9.6936,Jitra,p6,n6,31526
64,kd,2004,s,UMNO,BN,BN,1310,9.0808,Kuala Nerang,p7,n7,14426
65,kd,2008,s,UMNO,BN,BN,805,5.2804,Kuala Nerang,p7,n7,15245
66,kd,2013,s,UMNO,BN,BN,1997,10.3236,Kuala Nerang,p7,n7,19344
67,kd,2004,s,UMNO,BN,BN,1899,13.905,Pedu,p7,n8,13657
68,kd,2008,s,UMNO,BN,BN,2733,17.9803,Pedu,p7,n8,15200
69,kd,2013,s,UMNO,BN,BN,2960,16.0347,Pedu,p7,n8,18460
70,kd,2004,s,UMNO,BN,BN,2769,14.6912,Bukit Lada,p8,n9,18848
71,kd,2008,s,PAS,PAS,OPP,208,1.0703,Bukit Lada,p8,n9,19434
72,kd,2013,s,UMNO,BN,BN,1324,5.4123,Bukit Lada,p8,n9,24463
73,kd,2004,s,PAS,PAS,OPP,937,5.0706,Bukit Pinang,p8,n10,18479
74,kd,2008,s,PAS,PAS,OPP,3399,16.9096,Bukit Pinang,p8,n10,20101
75,kd,2013,s,PAS,PAS,OPP,1672,7.3045,Bukit Pinang,p8,n10,22890
76,kd,2004,s,GERAKAN,BN,BN,6162,39.306,Derga,p8,n11,15677
77,kd,2008,s,GERAKAN,BN,BN,163,1.0328,Derga,p8,n11,15783
78,kd,2013,s,DAP,DAP,OPP,1156,5.2658,Derga,p8,n11,21953
79,kd,2004,s,UMNO,BN,BN,6037,36.9552,Bakar Bata,p9,n12,16336
80,kd,2008,s,UMNO,BN,BN,358,2.1836,Bakar Bata,p9,n12,16395
81,kd,2013,s,UMNO,BN,BN,895,3.7831,Bakar Bata,p9,n12,23658
82,kd,2004,s,MCA,BN,BN,7218,64.4177,Kota Darulaman,p9,n13,11205
83,kd,2008,s,DAP,DAP,OPP,804,7.7644,Kota Darulaman,p9,n13,10355
84,kd,2013,s,DAP,DAP,OPP,2626,21.1501,Kota Darulaman,p9,n13,12416
85,kd,2004,s,UMNO,BN,BN,2827,18.1859,Alor Mengkudu,p9,n14,15545
86,kd,2008,s,PAS,PAS,OPP,2247,13.6513,Alor Mengkudu,p9,n14,16460
87,kd,2013,s,PAS,PAS,OPP,1865,8.6187,Alor Mengkudu,p9,n14,21639
88,kd,2004,s,PAS,PAS,OPP,96,0.466,Anak Bukit,p10,n15,20603
89,kd,2008,s,PAS,PAS,OPP,3806,17.3973,Anak Bukit,p10,n15,21877
90,kd,2013,s,PAS,PAS,OPP,2806,11.1287,Anak Bukit,p10,n15,25214
91,kd,2004,s,UMNO,BN,BN,7941,37.1352,Kubang Rotan,p10,n16,21384
92,kd,2008,s,PAS,PAS,OPP,1387,6.2902,Kubang Rotan,p10,n16,22050
93,kd,2013,s,PAS,PAS,OPP,1044,3.5611,Kubang Rotan,p10,n16,29317
94,kd,2004,s,UMNO,BN,BN,3429,15.5708,Pengkalan Kundor,p10,n17,22022
95,kd,2008,s,PAS,PAS,OPP,3122,14.0094,Pengkalan Kundor,p10,n17,22285
96,kd,2013,s,PAS,PAS,OPP,3884,14.1329,Pengkalan Kundor,p10,n17,27482
97,kd,2004,s,PAS,PAS,OPP,4179,16.3096,Tokai,p11,n18,25623
98,kd,2008,s,PAS,PAS,OPP,6578,25.0629,Tokai,p11,n18,26246
99,kd,2013,s,PAS,PAS,OPP,5833,19.0142,Tokai,p11,n18,30677
100,kd,2004,s,UMNO,BN,BN,4250,17.6855,Sungai Tiang,p11,n19,24031
101,kd,2008,s,UMNO,BN,BN,3006,11.8833,Sungai Tiang,p11,n19,25296
102,kd,2013,s,UMNO,BN,BN,6994,22.0131,Sungai Tiang,p11,n19,31772
103,kd,2004,s,PAS,PAS,OPP,1080,5.1546,Sungai Limau,p12,n20,20952
104,kd,2008,s,PAS,PAS,OPP,3212,15.2026,Sungai Limau,p12,n20,21128
105,kd,2013,s,PAS,PAS,OPP,2774,11.3927,Sungai Limau,p12,n20,24349
106,kd,2004,s,UMNO,BN,BN,3966,28.0223,Guar Chempedak,p12,n21,14153
107,kd,2008,s,UMNO,BN,BN,1759,12.3508,Guar Chempedak,p12,n21,14242
108,kd,2013,s,UMNO,BN,BN,2298,12.5959,Guar Chempedak,p12,n21,18244
109,kd,2004,s,MCA,BN,BN,7071,44.7305,Gurun,p12,n22,15808
110,kd,2008,s,MCA,BN,BN,1554,9.4629,Gurun,p12,n22,16422
111,kd,2013,s,MCA,BN,BN,1296,5.8861,Gurun,p12,n22,22018
112,kd,2004,s,PAS,PAS,OPP,51,0.345,Belantek,p13,n23,14781
113,kd,2008,s,UMNO,BN,BN,252,1.5296,Belantek,p13,n23,16475
114,kd,2013,s,UMNO,BN,BN,842,4.4169,Belantek,p13,n23,19063
115,kd,2004,s,UMNO,BN,BN,640,3.7865,Jeneri,p13,n24,16902
116,kd,2008,s,PAS,PAS,OPP,167,0.9166,Jeneri,p13,n24,18220
117,kd,2013,s,UMNO,BN,BN,2060,8.985,Jeneri,p13,n24,22927
118,kd,2004,s,MIC,BN,BN,7695,33.0073,Bukit Selambau,p14,n25,23313
119,kd,2008,s,IND,IND,IND,2362,9.1557,Bukit Selambau,p14,n25,25798
120,kd,2013,s,PKR,PKR,OPP,530,1.265,Bukit Selambau,p14,n25,41898
121,kd,2004,s,UMNO,BN,BN,5151,23.722,Tanjong Dawai,p14,n26,21714
122,kd,2008,s,PAS,PAS,OPP,79,0.3308,Tanjong Dawai,p14,n26,23884
123,kd,2013,s,UMNO,BN,BN,3780,11.6677,Tanjong Dawai,p14,n26,32397
124,kd,2004,s,UMNO,BN,BN,2661,12.6281,Pantai Merdeka,p15,n27,21072
125,kd,2008,s,PAS,PAS,OPP,503,2.1738,Pantai Merdeka,p15,n27,23139
126,kd,2013,s,UMNO,BN,BN,1707,5.7457,Pantai Merdeka,p15,n27,29709
127,kd,2004,s,MCA,BN,BN,8899,44.9944,Bakar Arang,p15,n28,19778
128,kd,2008,s,PKR,PKR,OPP,1330,6.4891,Bakar Arang,p15,n28,20496
129,kd,2013,s,PKR,PKR,OPP,6534,22.1117,Bakar Arang,p15,n28,29550
130,kd,2004,s,GERAKAN,BN,BN,6134,41.4487,Sidam,p15,n29,14799
131,kd,2008,s,PKR,PKR,OPP,3618,22.9729,Sidam,p15,n29,15749
132,kd,2013,s,PKR,PKR,OPP,5964,27.7228,Sidam,p15,n29,21513
133,kd,2004,s,UMNO,BN,BN,1786,7.6933,Bayu,p16,n30,23215
134,kd,2008,s,UMNO,BN,BN,984,4.0132,Bayu,p16,n30,24519
135,kd,2013,s,UMNO,BN,BN,4132,13.4252,Bayu,p16,n30,30778
136,kd,2004,s,UMNO,BN,BN,1006,4.9236,Kupang,p16,n31,20432
137,kd,2008,s,PAS,PAS,OPP,2094,9.7423,Kupang,p16,n31,21494
138,kd,2013,s,UMNO,BN,BN,1884,6.9087,Kupang,p16,n31,27270
139,kd,2004,s,UMNO,BN,BN,462,2.5009,Kuala Ketil,p16,n32,18473
140,kd,2008,s,PAS,PAS,OPP,4880,24.7753,Kuala Ketil,p16,n32,19697
141,kd,2013,s,PAS,PAS,OPP,1154,4.6349,Kuala Ketil,p16,n32,24898
142,kd,2004,s,UMNO,BN,BN,7415,35.8438,Merbau Pulas,p17,n33,20687
143,kd,2008,s,PAS,PAS,OPP,3576,16.7455,Merbau Pulas,p17,n33,21355
144,kd,2013,s,PAS,PAS,OPP,633,2.1619,Merbau Pulas,p17,n33,29280
145,kd,2004,s,MIC,BN,BN,4239,18.7442,Lunas,p17,n34,22615
146,kd,2008,s,PKR,PKR,OPP,10323,40.1501,Lunas,p17,n34,25711
147,kd,2013,s,PKR,PKR,OPP,9084,25.8619,Lunas,p17,n34,35125
148,kd,2004,s,MCA,BN,BN,7365,36.3363,Kulim,p18,n35,20269
149,kd,2008,s,PKR,PKR,OPP,1244,5.7193,Kulim,p18,n35,21751
150,kd,2013,s,MCA,BN,BN,643,2.1783,Kulim,p18,n35,29519
151,kd,2004,s,UMNO,BN,BN,3878,21.5014,Bandar Baharu,p18,n36,18036
152,kd,2008,s,PAS,PAS,OPP,1849,10.032,Bandar Baharu,p18,n36,18431
153,kd,2013,s,UMNO,BN,BN,2069,8.991,Bandar Baharu,p18,n36,23012
154,ke,2004,s,UMNO,BN,BN,714,5.5886,Pengkalan Kubor,p19,n1,12776
155,ke,2008,s,UMNO,BN,BN,100,0.6457,Pengkalan Kubor,p19,n1,15488
156,ke,2013,s,UMNO,BN,BN,1736,9.1268,Pengkalan Kubor,p19,n1,19021
157,ke,2004,s,PAS,PAS,OPP,691,5.1951,Kelaboran,p19,n2,13301
158,ke,2008,s,PAS,PAS,OPP,2212,14.3954,Kelaboran,p19,n2,15366
159,ke,2013,s,PAS,PAS,OPP,2103,11.4337,Kelaboran,p19,n2,18393
160,ke,2004,s,PAS,PAS,OPP,2271,14.5093,Pasir Pekan,p19,n3,15652
161,ke,2008,s,PAS,PAS,OPP,4516,25.1014,Pasir Pekan,p19,n3,17991
162,ke,2013,s,PAS,PAS,OPP,5644,24.4827,Pasir Pekan,p19,n3,23053
163,ke,2004,s,UMNO,BN,BN,1406,10.5405,Wakaf Bharu,p19,n4,13339
164,ke,2008,s,PAS,PAS,OPP,660,4.0202,Wakaf Bharu,p19,n4,16417
165,ke,2013,s,PAS,PAS,OPP,978,4.3839,Wakaf Bharu,p19,n4,22309
166,ke,2004,s,PAS,PAS,OPP,2882,25.9733,Kijang,p20,n5,11096
167,ke,2008,s,PAS,PAS,OPP,0,100.0,Kijang,p20,n5,0
168,ke,2013,s,PAS,PAS,OPP,5143,31.5038,Kijang,p20,n5,16325
169,ke,2004,s,PAS,PAS,OPP,3694,29.8577,Chempaka,p20,n6,12372
170,ke,2008,s,PAS,PAS,OPP,4249,28.182,Chempaka,p20,n6,15077
171,ke,2013,s,PAS,PAS,OPP,6500,35.4088,Chempaka,p20,n6,18357
172,ke,2004,s,PAS,PAS,OPP,2085,16.884,Panchor,p20,n7,12349
173,ke,2008,s,PAS,PAS,OPP,3437,22.6208,Panchor,p20,n7,15194
174,ke,2013,s,PAS,PAS,OPP,5036,25.046,Panchor,p20,n7,20107
175,ke,2004,s,PAS,PAS,OPP,2789,20.8523,Tanjong Mas,p21,n8,13375
176,ke,2008,s,PAS,PAS,OPP,6112,37.5591,Tanjong Mas,p21,n8,16273
177,ke,2013,s,PAS,PAS,OPP,8521,37.9538,Tanjong Mas,p21,n8,22451
178,ke,2004,s,PAS,PAS,OPP,34,0.1834,Kota Lama,p21,n9,18543
179,ke,2008,s,PAS,PAS,OPP,5206,25.024,Kota Lama,p21,n9,20804
180,ke,2013,s,PAS,PAS,OPP,6618,29.6147,Kota Lama,p21,n9,22347
181,ke,2004,s,PAS,PAS,OPP,1931,12.9833,Bunut Payong,p21,n10,14873
182,ke,2008,s,PAS,PAS,OPP,4341,26.2693,Bunut Payong,p21,n10,16525
183,ke,2013,s,PAS,PAS,OPP,5792,27.204,Bunut Payong,p21,n10,21291
184,ke,2004,s,UMNO,BN,BN,789,5.9845,Tendong,p22,n11,13184
185,ke,2008,s,PAS,PAS,OPP,1657,11.202,Tendong,p22,n11,14792
186,ke,2013,s,PAS,PAS,OPP,978,5.4084,Tendong,p22,n11,18083
187,ke,2004,s,PAS,PAS,OPP,56,0.3868,Pengkalan Pasir,p22,n12,14476
188,ke,2008,s,PAS,PAS,OPP,2348,12.5293,Pengkalan Pasir,p22,n12,18740
189,ke,2013,s,PAS,PAS,OPP,4715,21.0877,Pengkalan Pasir,p22,n12,22359
190,ke,2004,s,PAS,PAS,OPP,512,3.741,Chetok,p22,n13,13686
191,ke,2008,s,PAS,PAS,OPP,2670,16.8838,Chetok,p22,n13,15814
192,ke,2013,s,PAS,PAS,OPP,1985,10.1926,Chetok,p22,n13,19475
193,ke,2004,s,PAS,PAS,OPP,2105,20.5406,Meranti,p23,n14,10248
194,ke,2008,s,PAS,PAS,OPP,3135,27.2396,Meranti,p23,n14,11509
195,ke,2013,s,PAS,PAS,OPP,3933,29.5603,Meranti,p23,n14,13305
196,ke,2004,s,UMNO,BN,BN,1192,10.3356,Gual Periok,p23,n15,11533
197,ke,2008,s,PAS,PAS,OPP,733,5.424,Gual Periok,p23,n15,13514
198,ke,2013,s,PAS,PAS,OPP,615,3.8263,Gual Periok,p23,n15,16073
199,ke,2004,s,UMNO,BN,BN,868,10.5212,Bukit Tuku,p23,n16,8250
200,ke,2008,s,PAS,PAS,OPP,456,4.3728,Bukit Tuku,p23,n16,10428
201,ke,2013,s,PAS,PAS,OPP,879,7.0671,Bukit Tuku,p23,n16,12438
202,ke,2004,s,PAS,PAS,OPP,1133,9.0178,Salor,p24,n17,12564
203,ke,2008,s,PAS,PAS,OPP,3232,23.6569,Salor,p24,n17,13662
204,ke,2013,s,PAS,PAS,OPP,3683,21.6966,Salor,p24,n17,16975
205,ke,2004,s,PAS,PAS,OPP,1785,15.8935,Pasir Tumboh,p24,n18,11231
206,ke,2008,s,PAS,PAS,OPP,3403,27.6847,Pasir Tumboh,p24,n18,12292
207,ke,2013,s,PAS,PAS,OPP,4501,28.8285,Pasir Tumboh,p24,n18,15613
208,ke,2004,s,PAS,PAS,OPP,3256,21.9762,Demit,p24,n19,14816
209,ke,2008,s,PAS,PAS,OPP,4799,25.9237,Demit,p24,n19,18512
210,ke,2013,s,PAS,PAS,OPP,8581,38.4626,Demit,p24,n19,22310
211,ke,2004,s,PAS,PAS,OPP,1688,10.8714,Tawang,p25,n20,15527
212,ke,2008,s,PAS,PAS,OPP,3278,17.1363,Tawang,p25,n20,19129
213,ke,2013,s,PAS,PAS,OPP,3112,12.805,Tawang,p25,n20,24303
214,ke,2004,s,PAS,PAS,OPP,1044,6.9093,Perupok,p25,n21,15110
215,ke,2008,s,PAS,PAS,OPP,1270,7.0462,Perupok,p25,n21,18024
216,ke,2013,s,PAS,PAS,OPP,1488,6.308,Perupok,p25,n21,23589
217,ke,2004,s,UMNO,BN,BN,1113,7.1392,Jelawat,p25,n22,15590
218,ke,2008,s,PAS,PAS,OPP,1224,6.6044,Jelawat,p25,n22,18533
219,ke,2013,s,PAS,PAS,OPP,102,0.4305,Jelawat,p25,n22,23691
220,ke,2004,s,UMNO,BN,BN,212,1.568,Melor,p26,n23,13520
221,ke,2008,s,PAS,PAS,OPP,1616,10.4901,Melor,p26,n23,15405
222,ke,2013,s,PAS,PAS,OPP,2489,13.1256,Melor,p26,n23,18963
223,ke,2004,s,PAS,PAS,OPP,711,7.1015,Kadok,p26,n24,10012
224,ke,2008,s,PAS,PAS,OPP,1803,14.649,Kadok,p26,n24,12308
225,ke,2013,s,PAS,PAS,OPP,3097,21.192,Kadok,p26,n24,14614
226,ke,2004,s,UMNO,BN,BN,2846,19.6411,Kok Lanas,p26,n25,14490
227,ke,2008,s,UMNO,BN,BN,580,3.4831,Kok Lanas,p26,n25,16652
228,ke,2013,s,UMNO,BN,BN,169,0.8404,Kok Lanas,p26,n25,20109
229,ke,2004,s,PAS,PAS,OPP,426,3.1301,Bukit Panau,p27,n26,13610
230,ke,2008,s,PAS,PAS,OPP,4183,25.6045,Bukit Panau,p27,n26,16337
231,ke,2013,s,PAS,PAS,OPP,3740,16.1884,Bukit Panau,p27,n26,23103
232,ke,2004,s,UMNO,BN,BN,1116,11.9422,Gual Ipoh,p27,n27,9345
233,ke,2008,s,PAS,PAS,OPP,1663,15.6297,Gual Ipoh,p27,n27,10640
234,ke,2013,s,UMNO,BN,BN,1404,9.9181,Gual Ipoh,p27,n27,14156
235,ke,2004,s,PAS,PAS,OPP,352,4.6684,Kemahang,p27,n28,7540
236,ke,2008,s,PAS,PAS,OPP,1932,21.1171,Kemahang,p27,n28,9149
237,ke,2013,s,PAS,PAS,OPP,1436,11.3896,Kemahang,p27,n28,12608
238,ke,2004,s,PAS,PAS,OPP,187,1.6479,Selising,p28,n29,11348
239,ke,2008,s,PAS,PAS,OPP,783,6.0735,Selising,p28,n29,12892
240,ke,2013,s,UMNO,BN,BN,107,0.6871,Selising,p28,n29,15573
241,ke,2004,s,UMNO,BN,BN,646,4.7002,Limbongan,p28,n30,13744
242,ke,2008,s,PAS,PAS,OPP,1633,10.2679,Limbongan,p28,n30,15904
243,ke,2013,s,PAS,PAS,OPP,1042,5.164,Limbongan,p28,n30,20178
244,ke,2004,s,UMNO,BN,BN,699,5.9887,Semerak,p28,n31,11672
245,ke,2008,s,PAS,PAS,OPP,831,6.2741,Semerak,p28,n31,13245
246,ke,2013,s,UMNO,BN,BN,985,6.1211,Semerak,p28,n31,16092
247,ke,2004,s,PAS,PAS,OPP,43,0.4278,Gaal,p28,n32,10052
248,ke,2008,s,PAS,PAS,OPP,323,2.7532,Gaal,p28,n32,11732
249,ke,2013,s,PAS,PAS,OPP,302,2.1263,Gaal,p28,n32,14203
250,ke,2004,s,PAS,PAS,OPP,105,0.8997,Pulai Chondong,p29,n33,11670
251,ke,2008,s,PAS,PAS,OPP,1535,11.7661,Pulai Chondong,p29,n33,13046
252,ke,2013,s,PAS,PAS,OPP,919,5.6229,Pulai Chondong,p29,n33,16344
253,ke,2004,s,PAS,PAS,OPP,80,0.7098,Temangan,p29,n34,11271
254,ke,2008,s,PAS,PAS,OPP,1239,9.4242,Temangan,p29,n34,13147
255,ke,2013,s,PAS,PAS,OPP,1085,6.956,Temangan,p29,n34,15598
256,ke,2004,s,PAS,PAS,OPP,2,0.0162,Kemuning,p29,n35,12344
257,ke,2008,s,PAS,PAS,OPP,916,5.9944,Kemuning,p29,n35,15281
258,ke,2013,s,PAS,PAS,OPP,1034,5.3597,Kemuning,p29,n35,19292
259,ke,2004,s,UMNO,BN,BN,2866,28.4156,Bukit Bunga,p30,n36,10086
260,ke,2008,s,UMNO,BN,BN,348,3.051,Bukit Bunga,p30,n36,11406
261,ke,2013,s,UMNO,BN,BN,1533,10.9289,Bukit Bunga,p30,n36,14027
262,ke,2004,s,UMNO,BN,BN,799,8.3911,Air Lanas,p30,n37,9522
263,ke,2008,s,PAS,PAS,OPP,795,7.3892,Air Lanas,p30,n37,10759
264,ke,2013,s,UMNO,BN,BN,47,0.3526,Air Lanas,p30,n37,13329
265,ke,2004,s,UMNO,BN,BN,1789,24.3401,Kuala Balah,p30,n38,7350
266,ke,2008,s,UMNO,BN,BN,1381,16.4601,Kuala Balah,p30,n38,8390
267,ke,2013,s,UMNO,BN,BN,2076,19.9022,Kuala Balah,p30,n38,10431
268,ke,2004,s,UMNO,BN,BN,316,3.0254,Mengkebang,p31,n39,10445
269,ke,2008,s,PAS,PAS,OPP,1903,15.4527,Mengkebang,p31,n39,12315
270,ke,2013,s,PAS,PAS,OPP,1072,6.8634,Mengkebang,p31,n39,15619
271,ke,2004,s,UMNO,BN,BN,1010,8.7818,Guchil,p31,n40,11501
272,ke,2008,s,PKR,PKR,OPP,1000,7.7369,Guchil,p31,n40,12925
273,ke,2013,s,PKR,PKR,OPP,492,3.148,Guchil,p31,n40,15629
274,ke,2004,s,UMNO,BN,BN,53,0.6039,Manek Urai,p31,n41,8776
275,ke,2008,s,PAS,PAS,OPP,1352,13.059,Manek Urai,p31,n41,10353
276,ke,2013,s,PAS,PAS,OPP,1633,11.566,Manek Urai,p31,n41,14119
277,ke,2004,s,UMNO,BN,BN,1094,18.461,Dabong,p31,n42,5926
278,ke,2008,s,PAS,PAS,OPP,552,7.4404,Dabong,p31,n42,7419
279,ke,2013,s,UMNO,BN,BN,229,2.5074,Dabong,p31,n42,9133
280,ke,2004,s,UMNO,BN,BN,2685,41.055,Nenggiri,p32,n43,6540
281,ke,2008,s,UMNO,BN,BN,2090,28.9714,Nenggiri,p32,n43,7214
282,ke,2013,s,UMNO,BN,BN,3849,37.9848,Nenggiri,p32,n43,10133
283,ke,2004,s,UMNO,BN,BN,2880,37.8549,Paloh,p32,n44,7608
284,ke,2008,s,UMNO,BN,BN,2833,32.5146,Paloh,p32,n44,8713
285,ke,2013,s,UMNO,BN,BN,3937,32.7619,Paloh,p32,n44,12017
286,ke,2004,s,UMNO,BN,BN,1729,25.4452,Galas,p32,n45,6795
287,ke,2008,s,PAS,PAS,OPP,646,7.731,Galas,p32,n45,8356
288,ke,2013,s,UMNO,BN,BN,1301,10.0978,Galas,p32,n45,12884
289,kt,2004,s,UMNO,BN,BN,2027,18.8365,Kuala Besut,p33,n1,10761
290,kt,2008,s,UMNO,BN,BN,2631,21.6722,Kuala Besut,p33,n1,12140
291,kt,2013,s,UMNO,BN,BN,2434,15.8794,Kuala Besut,p33,n1,15328
292,kt,2004,s,UMNO,BN,BN,2013,16.8241,Kota Putera,p33,n2,11965
293,kt,2008,s,UMNO,BN,BN,3332,25.4915,Kota Putera,p33,n2,13071
294,kt,2013,s,UMNO,BN,BN,1412,8.2951,Kota Putera,p33,n2,17022
295,kt,2004,s,UMNO,BN,BN,2047,18.4099,Jertih,p33,n3,11119
296,kt,2008,s,UMNO,BN,BN,3046,23.5158,Jertih,p33,n3,12953
297,kt,2013,s,UMNO,BN,BN,930,5.8002,Jertih,p33,n3,16034
298,kt,2004,s,UMNO,BN,BN,2633,25.0499,Hulu Besut,p33,n4,10511
299,kt,2008,s,UMNO,BN,BN,2453,21.9527,Hulu Besut,p33,n4,11174
300,kt,2013,s,UMNO,BN,BN,1570,10.9271,Hulu Besut,p33,n4,14368
301,kt,2004,s,UMNO,BN,BN,1100,10.3238,Jabi,p34,n5,10655
302,kt,2008,s,UMNO,BN,BN,804,6.6584,Jabi,p34,n5,12075
303,kt,2013,s,UMNO,BN,BN,782,5.2731,Jabi,p34,n5,14830
304,kt,2004,s,UMNO,BN,BN,2735,21.3588,Permaisuri,p34,n6,12805
305,kt,2008,s,UMNO,BN,BN,3639,26.161,Permaisuri,p34,n6,13910
306,kt,2013,s,UMNO,BN,BN,2928,16.4809,Permaisuri,p34,n6,17766
307,kt,2004,s,UMNO,BN,BN,2192,21.8566,Langkap,p34,n7,10029
308,kt,2008,s,UMNO,BN,BN,2551,23.0902,Langkap,p34,n7,11048
309,kt,2013,s,UMNO,BN,BN,3022,21.558,Langkap,p34,n7,14018
310,kt,2004,s,UMNO,BN,BN,1690,18.7632,Batu Rakit,p34,n8,9007
